0 0.0000000000000000e+00 2.5973957363572826e+01 1.9775847626135601e-16 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 2.5973957363572826e+01 1.9775847626135601e-16 0.0000000000000000e+00 3.5511363636363635e-03
10 1.1373953896450290e-01 3.0653993292750229e+01 2.5714561749015030e-01 -3.3517352390007554e-08 1.4232994967914721e+01 2.5710770354345414e-01 0.0000000000000000e+00 1.6420998324835509e+01 3.7913946696166434e-05 -3.3517352390007554e-08 1.5647763166829871e-02
20 2.9757286594146254e-01 2.8990125464490120e+01 -8.5433631788701891e-02 -3.5670888193072005e-07 1.6287220195094505e+01 -8.4835153227963644e-02 0.0000000000000000e+00 1.2702905269395615e+01 -5.9847856073824701e-04 -3.5670888193072005e-07 2.0010182987882097e-02
30 5.0922828872317116e-01 2.8825881187064319e+01 -6.1945465287867485e-02 -9.1099021322971066e-08 1.8872684661444715e+01 -6.1143180077237957e-02 0.0000000000000000e+00 9.9531965256196031e+00 -8.0228521062952751e-04 -9.1099021322971066e-08 2.1926109478856017e-02
40 7.3518681103976247e-01 3.0621499829107595e+01 1.5544711214973805e-02 3.1340494468590492e-08 2.2574173126633106e+01 1.6645303808013878e-02 0.0000000000000000e+00 8.0473267024744892e+00 -1.1005925930400728e-03 3.1340494468590492e-08 2.3064787256349341e-02
50 9.6989335444030711e-01 3.2832842786068220e+01 -3.1384119961919588e-02 -1.2658289867810323e-07 2.5904208437523138e+01 -3.0009798208263661e-02 0.0000000000000000e+00 6.9286343485450805e+00 -1.3743217536559271e-03 -1.2658289867810323e-07 2.3760420182072615e-02
60 1.2106988288414042e+00 3.4696444922560630e+01 -2.8369672541162405e-02 -3.2006901838690895e-07 2.8293713109772536e+01 -2.7088662508495176e-02 0.0000000000000000e+00 6.4027318127880921e+00 -1.2810100326672291e-03 -3.2006901838690895e-07 2.4342305665881032e-02
70 1.4573111654119693e+00 3.5350156449887322e+01 -1.6858533548891552e-02 -7.6282931376702143e-07 2.9165788323589872e+01 -1.5408560867891552e-02 0.0000000000000000e+00 6.1843681262974508e+00 -1.4499726810000002e-03 -7.6282931376702143e-07 2.4922141376550463e-02
80 1.7097053567324620e+00 3.5039137491315572e+01 -3.1172979409484158e-02 -1.0475437805752918e-06 2.8966233206215769e+01 -2.9352385438375705e-02 0.0000000000000000e+00 6.0729042850998045e+00 -1.8205939711084529e-03 -1.0475437805752918e-06 2.5497800775327786e-02
90 1.9674209459240037e+00 3.3908836493327087e+01 -2.6914740392874670e-02 -1.5924212997753626e-06 2.7948538472173190e+01 -2.4836733916233200e-02 0.0000000000000000e+00 5.9602980211538998e+00 -2.0780064766414696e-03 -1.5924212997753626e-06 2.5978151750019465e-02
100 2.2294899138935000e+00 3.2964920800212198e+01 -2.7975413413917183e-02 -2.2011629848406359e-06 2.7138189494667689e+01 -2.5814329594888719e-02 0.0000000000000000e+00 5.8267313055445076e+00 -2.1610838190284642e-03 -2.2011629848406359e-06 2.6388522986013366e-02
110 2.4954893227320527e+00 3.1829759236830228e+01 -3.8282190675078320e-02 -2.4766814415556869e-06 2.6150662642720192e+01 -3.5779263873839895e-02 0.0000000000000000e+00 5.6790965941100335e+00 -2.5029268012384254e-03 -2.4766814415556869e-06 2.6769244107772164e-02
120 2.7648911527365150e+00 3.1159542714426273e+01 -9.5168494628191658e-02 -2.5581929230629021e-06 2.5618463788082977e+01 -9.2194315607356359e-02 0.0000000000000000e+00 5.5410789263432960e+00 -2.9741790208352992e-03 -2.5581929230629021e-06 2.7047668566213257e-02
130 3.0361998419537306e+00 3.0500754386771643e+01 -2.3573910790459784e-02 -1.9349746996952111e-06 2.5090132632577038e+01 -2.0473664318242157e-02 0.0000000000000000e+00 5.4106217541946044e+00 -3.1002464722176271e-03 -1.9349746996952111e-06 2.7188145017709400e-02
140 3.3084561667789072e+00 2.9862799485442572e+01 -3.8917453184411199e-02 -2.0118217812956688e-06 2.4562104098170320e+01 -3.5585450676860475e-02 0.0000000000000000e+00 5.3006953872722544e+00 -3.3320025075507242e-03 -2.0118217812956688e-06 2.7230433616843415e-02
150 3.5804191737384548e+00 2.9317133123755447e+01 -3.1411080747816067e-02 -1.8302883132842066e-06 2.4116947693248854e+01 -2.8075395178172258e-02 0.0000000000000000e+00 5.2001854305065942e+00 -3.3356855696438092e-03 -1.8302883132842066e-06 2.7181830235608891e-02
160 3.8522719700429109e+00 2.8789699951364248e+01 -2.6468417206159556e-02 -1.5921288675445022e-06 2.3679754748308515e+01 -2.3283627386303962e-02 0.0000000000000000e+00 5.1099452030557355e+00 -3.1847898198555935e-03 -1.5921288675445022e-06 2.7192482385523121e-02
170 4.1244757472149418e+00 2.8431998848271583e+01 -1.5399571335584561e-02 -1.3882547918556561e-06 2.3407745184208242e+01 -1.2533577818548025e-02 0.0000000000000000e+00 5.0242536640633402e+00 -2.8659935170365358e-03 -1.3882547918556561e-06 2.7246381877886250e-02
180 4.3971082666865815e+00 2.7974057962861039e+01 -1.8803370721530710e-02 -1.4516513871151706e-06 2.3022499956237482e+01 -1.6389743848636229e-02 0.0000000000000000e+00 4.9515580066235572e+00 -2.4136268728944810e-03 -1.4516513871151706e-06 2.7270586402337836e-02
190 4.6698648841451469e+00 2.7575937620720552e+01 -1.0643781349270132e-02 -1.6079364958888902e-06 2.2688674262004614e+01 -8.8580522734709177e-03 0.0000000000000000e+00 4.8872633587159395e+00 -1.7857290757992139e-03 -1.6079364958888902e-06 2.7281479933018257e-02
200 4.9428108233349395e+00 2.7160394961986619e+01 1.0622143392108541e-02 -1.1855903980900600e-06 2.2334438273353413e+01 1.1518996687932770e-02 0.0000000000000000e+00 4.8259566886332035e+00 -8.9685329582422924e-04 -1.1855903980900600e-06 2.7310997075232935e-02
210 5.2162025784387520e+00 2.6960096248117839e+01 3.9301453569747569e-02 -1.0867481458884225e-06 2.2188395903508315e+01 3.9207553023397068e-02 0.0000000000000000e+00 4.7717003446095232e+00 9.3900546350500491e-05 -1.0867481458884225e-06 2.7355790586749598e-02
220 5.4897337905492778e+00 2.6825377158066797e+01 2.4388391637821583e-02 -1.0118170834246143e-06 2.2102756379749898e+01 2.3340259514368356e-02 0.0000000000000000e+00 4.7226207783168981e+00 1.0481321234532270e-03 -1.0118170834246143e-06 2.7349467327549420e-02
230 5.7632867849302096e+00 2.6472165790004915e+01 4.0922997622526047e-02 -9.0616025956921635e-07 2.1795408671617995e+01 3.8889794572707359e-02 0.0000000000000000e+00 4.6767571183869210e+00 2.0332030498186882e-03 -9.0616025956921635e-07 2.7363558776482760e-02
240 6.0371160030713407e+00 2.6166686311198035e+01 5.9498562168587732e-02 -6.3888655787869692e-07 2.1532333364389771e+01 5.6417689342952215e-02 0.0000000000000000e+00 4.6343529468082654e+00 3.0808728256355167e-03 -6.3888655787869692e-07 2.7403791629361861e-02
250 6.3114994148858301e+00 2.6005416010910992e+01 6.5975965462155894e-02 -4.4499734657789065e-07 2.1409999659042427e+01 6.1905509064299480e-02 0.0000000000000000e+00 4.5954163518685638e+00 4.0704563978564146e-03 -4.4499734657789065e-07 2.7464794839762628e-02
260 6.5862709154845307e+00 2.5758469805550320e+01 6.4515775964923083e-02 -1.7782192590894050e-07 2.1199864230898079e+01 5.9527205649198223e-02 0.0000000000000000e+00 4.5586055746522387e+00 4.9885703157248606e-03 -1.7782192590894050e-07 2.7481776235225585e-02
270 6.8611487794621340e+00 2.5558131512543504e+01 8.9059381970898244e-02 -4.8678615959097195e-08 2.1033586899283499e+01 8.3183722290002038e-02 0.0000000000000000e+00 4.5245446132600069e+00 5.8756596808962058e-03 -4.8678615959097195e-08 2.7495129731250397e-02
280 7.1362178814041011e+00 2.5377816672012532e+01 7.9002468862206410e-02 6.1137569908787525e-08 2.0885519021746568e+01 7.2478044540060793e-02 0.0000000000000000e+00 4.4922976502659653e+00 6.5244243221456166e-03 6.1137569908787525e-08 2.7518226119604996e-02
