0 0.0000000000000000e+00 1.1748654492409530e+03 0.0000000000000000e+00 0.0000000000000000e+00 2.6633522727272725e-03
10 8.7646022523074560e-02 2.7353992578865012e+02 -3.0952285697782373e-02 2.3728636045041909e-02 1.1709612356697988e-02
20 2.2316229873765295e-01 1.6978073726734857e+02 5.1219614396787842e-03 1.8326570464284958e-04 1.4723226928549441e-02
30 3.7938864539352102e-01 1.3999487655863629e+02 -8.3173551570767633e-03 2.1537309606200995e-04 1.6213618661594313e-02
40 5.4638807817782142e-01 1.2633450241251417e+02 -1.4203818980065671e-02 1.9490839822850289e-04 1.7036222311974790e-02
50 7.1976401911397070e-01 1.1955353357924774e+02 -2.0697484977352330e-02 1.6859057035525425e-04 1.7556809551842825e-02
60 8.9745915619298899e-01 1.1636337715191580e+02 -2.8656187995224142e-02 1.5577850389997811e-04 1.7928791106773537e-02
70 1.0784573210163397e+00 1.1519223410267185e+02 -3.8682008590033297e-02 1.6256583442805661e-04 1.8228938182689034e-02
80 1.2621710600005869e+00 1.1517335140597372e+02 -5.0402471276644892e-02 1.7411167251847869e-04 1.8484826097945172e-02
90 1.4482902554566999e+00 1.1578276564381781e+02 -6.5826643846285254e-02 1.8729442611208300e-04 1.8711110694683553e-02
100 1.6365539287150250e+00 1.1664993162314717e+02 -8.5234448723954248e-02 2.0421373936442601e-04 1.8919527496605824e-02
110 1.8268496817508173e+00 1.1756869835339877e+02 -1.0901860651445418e-01 2.1805074351772576e-04 1.9116429820811628e-02
120 2.0190272792336299e+00 1.1838410167249233e+02 -1.3362068102694474e-01 2.2723895431175293e-04 1.9299702426336496e-02
130 2.2130145973113899e+00 1.1901587019453520e+02 -1.6315185998046908e-01 2.3183271144606771e-04 1.9479220689891916e-02
140 2.4087446030421771e+00 1.1943441856259858e+02 -1.9730249560632840e-01 2.3028957466732680e-04 1.9648155408510636e-02
150 2.6061235955441751e+00 1.1962633338859220e+02 -2.3653012401530205e-01 2.2467250274356765e-04 1.9810787849150448e-02
160 2.8051095305198857e+00 1.1959440289584239e+02 -2.7930283985563903e-01 2.1426542628843361e-04 1.9969737866303745e-02
170 3.0056409139161269e+00 1.1938104665405415e+02 -3.2596996626279756e-01 1.9865646662759097e-04 2.0120219363757252e-02
180 3.2076432338044389e+00 1.1900751178680568e+02 -2.9029442408123612e-01 1.7330861887819769e-04 2.0264988078594261e-02
190 3.4110710685456520e+00 1.1849314168745342e+02 -2.9195468613469672e-01 1.5550259095991882e-04 2.0405811312686515e-02
200 3.6158695979798172e+00 1.1787626266014543e+02 -2.9407973409410376e-01 1.5213618746488978e-04 2.0539380379726364e-02
210 3.8219724163522431e+00 1.1719055273856800e+02 -2.5267867503088776e-01 5.6115803836000727e-07 2.0667582363688739e-02
220 4.0293331782454560e+00 1.1644896067388240e+02 -2.0669837718163162e-01 1.2505243681519660e-04 2.0791594742790735e-02
230 4.2379033570439306e+00 1.1567853640764315e+02 -1.6474813491162793e-01 1.8454090240104491e-04 2.0909487593007054e-02
240 4.4476213464958843e+00 1.1489879081011026e+02 -1.1901177944164980e-01 8.0309997819440050e-05 2.1022233708138570e-02
250 4.6584471232231124e+00 1.1411767269703975e+02 -5.4209034450091731e-02 1.1795664043303731e-04 2.1131363059173642e-02
260 4.8703423429734167e+00 1.1333356697824590e+02 8.1413345327210358e-03 1.0058284181126809e-04 2.1236211732631100e-02
270 5.0832558110353556e+00 1.1256094716267357e+02 7.1645042636644632e-02 1.0121648923667686e-04 2.1335856041559301e-02
280 5.2971467528769240e+00 1.1180514951955625e+02 1.3861368967922585e-01 1.1108172630996104e-04 2.1432253517410311e-02
290 5.5119870047126458e+00 1.1107392136205878e+02 2.0289294690920331e-01 9.7498809465587692e-05 2.1525886547495803e-02
300 5.7277466551557721e+00 1.1036393159823662e+02 2.6052033269757108e-01 8.1851829787049063e-05 2.1616575277494977e-02
310 5.9443950193744985e+00 1.0968170327761376e+02 3.1702031499882016e-01 1.1406905214228483e-04 2.1703690994709639e-02
320 6.1618953556033365e+00 1.0902437915501203e+02 3.8146060735802817e-01 8.7539974712484489e-05 2.1787456582706415e-02
330 6.3802093343271205e+00 1.0837894143729342e+02 4.3133628025931980e-01 1.9026629706628254e-04 2.1866746794414343e-02
340 6.5992973290385235e+00 1.0781549663227069e+02 4.9364626933746869e-01 2.7993522827415786e-04 2.1942653122376622e-02
