0 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.4204545454545455e-03
10 3.7407594799861985e-02 3.7489059608471450e+01 -3.0001959179573134e-01 0.0000000000000000e+00 3.7489059608471450e+01 -3.0001959179573134e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 4.9187660011563959e-03
20 9.3895015566356405e-02 7.7854483366405152e+00 -3.1741849254725896e-02 0.0000000000000000e+00 7.7854483366405152e+00 -3.1741849254725896e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 6.0939324847660405e-03
30 1.5789785865085060e-01 4.0699863909371183e+00 7.6818919176906419e-03 0.0000000000000000e+00 4.0699863909371183e+00 7.6818919176906419e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 6.5830031737156448e-03
40 2.2505857304708760e-01 3.1699034681328850e+00 7.7459727172701776e-03 0.0000000000000000e+00 3.1699034681328850e+00 7.7459727172701776e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 6.8025815681053026e-03
50 2.9368752014578947e-01 2.7754468538845631e+00 -2.2477728618524040e-03 0.0000000000000000e+00 2.7754468538845631e+00 -2.2477728618524040e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 6.9006391442392031e-03
60 3.6304453121022656e-01 2.6166925489291870e+00 2.2226550068626949e-04 0.0000000000000000e+00 2.6166925489291870e+00 2.2226550068626949e-04 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 6.9612347080104291e-03
70 4.3286804447383825e-01 2.5765153539176398e+00 8.1065140540026448e-04 0.0000000000000000e+00 2.5765153539176398e+00 8.1065140540026448e-04 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 6.9983371484435807e-03
80 5.0306203436733876e-01 2.6159846694204725e+00 1.3842855799888198e-03 0.0000000000000000e+00 2.6159846694204725e+00 1.3842855799888198e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 7.0378399091984246e-03
90 5.7368966254927667e-01 2.7091896061631151e+00 7.8035020079703088e-04 0.0000000000000000e+00 2.7091896061631151e+00 7.8035020079703088e-04 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 7.0836635469796244e-03
