29010 7.7004171237289268e+02 3.2572790601816870e+01 2.5966439059603279e+00 3.6049971841959913e-03 2.5302616786039586e+01 2.2101279631428845e+00 0.0000000000000000e+00 7.2701738157772837e+00 3.8651594281744339e-01 3.6049971841959913e-03 8.7226641962797787e-03
29020 7.7014824013012196e+02 3.0574984706406219e+01 2.1235595433241787e+00 3.6107209490975111e-03 2.4308010612451199e+01 1.7917071548221273e+00 0.0000000000000000e+00 6.2669740939550191e+00 3.3185238850205123e-01 3.6107209490975111e-03 1.1807562605779968e-02
29030 7.7027403461374786e+02 2.9933424081880599e+01 1.6319862391335038e+00 3.6162511291153907e-03 2.4069967761729959e+01 1.3424086587100454e+00 0.0000000000000000e+00 5.8634563201506404e+00 2.8957758042345838e-01 3.6162511291153907e-03 1.3034912890097769e-02
29040 7.7040712535764862e+02 2.9757871624187214e+01 1.0885469466422639e+00 3.6188600521288236e-03 2.4034627032246153e+01 8.4243231519246997e-01 0.0000000000000000e+00 5.7232445919410617e+00 2.4611463144979395e-01 3.6188600521288236e-03 1.3462834584066418e-02
29050 7.7054263991083508e+02 2.9768760309687973e+01 4.9500883574659782e-01 3.6183585770545486e-03 2.4106524469666159e+01 2.9711613730837527e-01 0.0000000000000000e+00 5.6622358400218156e+00 1.9789269843822255e-01 3.6183585770545486e-03 1.3601329682451108e-02
29060 7.7067896267546291e+02 2.9753777776536491e+01 -9.3234596261072111e-02 3.6123590356637687e-03 2.4126408432036342e+01 -2.3914846101733644e-01 0.0000000000000000e+00 5.6273693445001491e+00 1.4591386475626433e-01 3.6123590356637687e-03 1.3648662841593932e-02
29070 7.7081551029994125e+02 2.9827746399870570e+01 -6.8601287229712549e-01 3.6015804590278332e-03 2.4223577485204068e+01 -7.7718989303272146e-01 0.0000000000000000e+00 5.6041689146665039e+00 9.1177020735595971e-02 3.6015804590278332e-03 1.3657428328289499e-02
29080 7.7095211197223659e+02 2.9876447841251860e+01 -1.2571799237229151e+00 3.5850623338853516e-03 2.4288948692629706e+01 -1.2918533453145269e+00 0.0000000000000000e+00 5.5874991486221521e+00 3.4673421591611797e-02 3.5850623338853516e-03 1.3663669631227978e-02
29090 7.7108884464855146e+02 2.9915905331624426e+01 -1.8191887074747872e+00 3.5614444018889548e-03 2.4340697186674014e+01 -1.7968267305134997e+00 0.0000000000000000e+00 5.5752081449504116e+00 -2.2361976961287500e-02 3.5614444018889548e-03 1.3683871867191395e-02
29100 7.7122588620322915e+02 2.9996105247030204e+01 -2.3150320397047652e+00 3.5322952576477269e-03 2.4429876329026982e+01 -2.2361241616814773e+00 0.0000000000000000e+00 5.5662289180032225e+00 -7.8907878023287692e-02 3.5322952576477269e-03 1.3723857965591141e-02
29110 7.7136339855436609e+02 3.0039743207606094e+01 -2.7456686232034495e+00 3.4984006668073971e-03 2.4480667478088314e+01 -2.6129298445051070e+00 0.0000000000000000e+00 5.5590757295177795e+00 -1.3273877869834250e-01 3.4984006668073971e-03 1.3765419917921448e-02
29120 7.7150064182169797e+02 3.0076103066221958e+01 -3.1185720727955930e+00 3.4589817401524947e-03 2.4522900510236440e+01 -2.9353190793559474e+00 0.0000000000000000e+00 5.5532025559855169e+00 -1.8325299343964541e-01 3.4589817401524947e-03 1.3690462581578836e-02
29130 7.7163721778913612e+02 3.0081400165938746e+01 -3.3905745086786441e+00 3.4175701001610990e-03 2.4533432995317678e+01 -3.1620987441378965e+00 0.0000000000000000e+00 5.5479671706210665e+00 -2.2847576454074736e-01 3.4175701001610990e-03 1.3634439944313126e-02
29140 7.7177336473474361e+02 3.0065519308163012e+01 -3.5917091450104213e+00 3.3753000834703677e-03 2.4522354440755070e+01 -3.3237012108530619e+00 0.0000000000000000e+00 5.5431648674079401e+00 -2.6800793415735957e-01 3.3753000834703677e-03 1.3602034699364477e-02
29150 7.7190931276029664e+02 3.0053848675862454e+01 -3.7189245011807608e+00 3.3336359419957606e-03 2.4515407088760739e+01 -3.4182125458994275e+00 0.0000000000000000e+00 5.5384415871017172e+00 -3.0071195528133332e-01 3.3336359419957606e-03 1.3592241447664116e-02
29160 7.7204519258754237e+02 3.0045377105847962e+01 -3.7456263682903579e+00 3.2948768916539915e-03 2.4511734207833474e+01 -3.4198877018342930e+00 0.0000000000000000e+00 5.5336428980144881e+00 -3.2573866645606464e-01 3.2948768916539915e-03 1.3581887149348083e-02
29170 7.7218099128686811e+02 3.0003020503525018e+01 -3.6644864283008225e+00 3.2620959926899676e-03 2.4474247796269353e+01 -3.3218442342646473e+00 0.0000000000000000e+00 5.5287727072556665e+00 -3.4264219403617524e-01 3.2620959926899676e-03 1.3579947596217588e-02
29180 7.7231682440989221e+02 2.9989826565134035e+01 -3.4994155321650240e+00 3.2329178943269407e-03 2.4466233359641354e+01 -3.1483133573049962e+00 0.0000000000000000e+00 5.5235932054926797e+00 -3.5110217486002804e-01 3.2329178943269407e-03 1.3587476931059356e-02
29190 7.7245279578655743e+02 2.9933672638806719e+01 -3.2603730426860151e+00 3.2090826811239630e-03 2.4415718498087330e+01 -2.9088607760118155e+00 0.0000000000000000e+00 5.5179541407193886e+00 -3.5151226667419944e-01 3.2090826811239630e-03 1.3607550027157489e-02
29200 7.7258906273886601e+02 2.9926122442229818e+01 -2.9180678682051764e+00 3.1919768419824608e-03 2.4413453507711623e+01 -2.5748133838658891e+00 0.0000000000000000e+00 5.5126689345181941e+00 -3.4325448433928729e-01 3.1919768419824608e-03 1.3643725515534036e-02
29210 7.7272566693953991e+02 2.9876906184600998e+01 -2.5110733152059717e+00 3.1830524875463666e-03 2.4369858646924946e+01 -2.1845493622744794e+00 0.0000000000000000e+00 5.5070475376760495e+00 -3.2652395293149228e-01 3.1830524875463666e-03 1.3673167113590089e-02
29220 7.7286256556527030e+02 2.9832477323971183e+01 -2.0578615906695492e+00 3.1826042844479308e-03 2.4330893712673987e+01 -1.7562157864639278e+00 0.0000000000000000e+00 5.5015836112971943e+00 -3.0164580420562137e-01 3.1826042844479308e-03 1.3704510155058813e-02
29230 7.7299982855643964e+02 2.9789561311828749e+01 -1.5320160933497329e+00 3.1872482591645463e-03 2.4293456597178412e+01 -1.2631974331129703e+00 0.0000000000000000e+00 5.4961047146503370e+00 -2.6881866023676260e-01 3.1872482591645463e-03 1.3745905722581246e-02
29240 7.7313751291440815e+02 2.9745587513997606e+01 -9.7146412813210192e-01 3.1975535073996849e-03 2.4254431223813000e+01 -7.4239303510598020e-01 0.0000000000000000e+00 5.4911562901846045e+00 -2.2907109302612172e-01 3.1975535073996849e-03 1.3783845106067427e-02
29250 7.7327549081808559e+02 2.9716694943231317e+01 -3.7818886150449926e-01 3.2108658261102486e-03 2.4230329763374630e+01 -1.9513478349758984e-01 0.0000000000000000e+00 5.4863651798566870e+00 -1.8305407800690943e-01 3.2108658261102486e-03 1.3807835947824395e-02
