0 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 3.5511363636363637e-04
10 3.5133436067110702e-03 5.1764155194954469e+01 -1.1739092884203828e-02 -3.2874053562621380e-03 5.1764155194954469e+01 -1.1739092884203828e-02 -3.2874053562621380e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 4.3547363784087861e-04
20 8.7905547278771101e-03 4.4458631186755937e+01 -1.4287985954275939e-02 6.0075704724665835e-04 4.4458631186755937e+01 -1.4287985954275939e-02 6.0075704724665835e-04 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 5.9065352440223324e-04
30 1.5332737398314082e-02 4.1125164966094580e+01 -1.9960751367783747e-02 -8.9327052834260734e-04 4.1125164966094580e+01 -1.9960751367783747e-02 -8.9327052834260734e-04 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 7.0230607728087927e-04
40 2.2830023674928646e-02 3.9481722106753338e+01 -1.5285280984231209e-02 1.7230856575633918e-03 3.9481722106753338e+01 -1.5285280984231209e-02 1.7230856575633918e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 7.8655710812359245e-04
50 3.1097954252529949e-02 3.8810294913976705e+01 -1.4225182326569996e-02 1.9921595785848539e-03 3.8810294913976705e+01 -1.4225182326569996e-02 1.9921595785848539e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 8.5601568089347442e-04
60 3.9956804229661601e-02 3.8492483546648792e+01 -1.3912774907532510e-02 1.9978989108981743e-03 3.8492483546648792e+01 -1.3912774907532510e-02 1.9978989108981743e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 9.0914739950898819e-04
70 4.9291003517648695e-02 3.8212197899010576e+01 -1.2906703829405508e-02 1.7267866673291998e-03 3.8212197899010576e+01 -1.2906703829405508e-02 1.7267866673291998e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 9.4958453056800853e-04
80 5.8928337448539973e-02 3.7915204002064733e+01 -1.1214446497933350e-02 1.4036580655442249e-03 3.7915204002064733e+01 -1.1214446497933350e-02 1.4036580655442249e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 9.7424932914917867e-04
90 6.8762403490052609e-02 3.7593570159194869e+01 -1.0084981652294989e-02 1.5068819429988056e-03 3.7593570159194869e+01 -1.0084981652294989e-02 1.5068819429988056e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 9.9067825838995076e-04
100 7.8795814523318339e-02 3.7179294597270243e+01 -6.5371984967868002e-03 1.2537762835628519e-03 3.7179294597270243e+01 -6.5371984967868002e-03 1.2537762835628519e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.0157436917368990e-03
110 8.9153319704203260e-02 3.6675707189986845e+01 -4.5490918380695078e-03 8.1957445103891802e-04 3.6675707189986845e+01 -4.5490918380695078e-03 8.1957445103891802e-04 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.0540229769197466e-03
120 9.9915295020411479e-02 3.6051417067962532e+01 -2.8532162927468185e-03 7.0992330806560200e-04 3.6051417067962532e+01 -2.8532162927468185e-03 7.0992330806560200e-04 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.0918240676423584e-03
130 1.1095310652975932e-01 3.5323720601714740e+01 -4.0533073838131539e-03 3.9055510099303414e-04 3.5323720601714740e+01 -4.0533073838131539e-03 3.9055510099303414e-04 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.1104806970031345e-03
140 1.2205337537916523e-01 3.4502436855496832e+01 -1.3388715763884562e-04 9.1086074535895456e-04 3.4502436855496832e+01 -1.3388715763884562e-04 9.1086074535895456e-04 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.1070415178225010e-03
150 1.3303117261615383e-01 3.3589723384683481e+01 1.4369182234654776e-03 1.3364228901717734e-03 3.3589723384683481e+01 1.4369182234654776e-03 1.3364228901717734e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.0939575058815485e-03
160 1.4387585712857648e-01 3.2662796423537991e+01 1.3838116087603325e-03 1.5695243502040490e-03 3.2662796423537991e+01 1.3838116087603325e-03 1.5695243502040490e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.0796139910244555e-03
170 1.5458605824058302e-01 3.1865296049035493e+01 7.4117101135828811e-04 1.4666637579718866e-03 3.1865296049035493e+01 7.4117101135828811e-04 1.4666637579718866e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.0648069033329702e-03
180 1.6516321195878514e-01 3.1144318164479877e+01 7.8553080079091231e-04 1.4514816657119900e-03 3.1144318164479877e+01 7.8553080079091231e-04 1.4514816657119900e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.0507094766538780e-03
190 1.7561446365700042e-01 3.0493161045527565e+01 1.1286130750884915e-03 1.9270647894596704e-03 3.0493161045527565e+01 1.1286130750884915e-03 1.9270647894596704e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.0398427747382540e-03
200 1.8596972211297241e-01 2.9947069625096447e+01 6.8321472177013121e-04 2.1432305387304451e-03 2.9947069625096447e+01 6.8321472177013121e-04 2.1432305387304451e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.0336133921701645e-03
210 1.9629671222299527e-01 2.9312730403689958e+01 1.1941071972687567e-03 2.4891793174543764e-03 2.9312730403689958e+01 1.1941071972687567e-03 2.4891793174543764e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.0323303142098274e-03
220 2.0663264084213320e-01 2.8843499295537690e+01 -2.2254643911057137e-04 2.1020067207396242e-03 2.8843499295537690e+01 -2.2254643911057137e-04 2.1020067207396242e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.0354825634763013e-03
